temperature,Q,Qdif,Qtwice_dif
607.0,523.7598156248229,834.6468039562884,2313.9062874604056
608.0,525.1357265737425,837.0860339820822,2321.4939495863273
609.0,526.5133886317549,839.5297269978058,2329.099134782212
610.0,527.8928033807565,841.9778898076712,2336.721875989785
611.0,529.2739724060256,844.4305292252828,2344.362206216466
612.0,530.6568972962198,846.8876520737435,2352.0201585348905
613.0,532.0415796433794,849.3492651856304,2359.695766083259
614.0,533.4280210428897,851.8153754030031,2367.389062064855
615.0,534.8162230934739,854.2859895774817,2375.1000797482875
616.0,536.2061873972373,856.7611145702665,2382.8288524673085
617.0,537.5979155595904,859.2407572521357,2390.5754136207775
618.0,538.9914091893161,861.7249245035,2398.339796672518
619.0,540.3866698984936,864.2136232144121,2406.122035151184
620.0,541.7836993025446,866.7068602846268,2413.9221626504345
621.0,543.1824990201944,869.2046426235802,2421.7402128285516
622.0,544.5830706734819,871.7069771504641,2429.5762194085546
623.0,545.985415887763,874.2138707942158,2437.4302161779938
624.0,547.3895362916929,876.7253304935301,2445.3022369888936
625.0,548.7954335172125,879.2413631969378,2453.192315757694
626.0,550.2031091995433,881.7619758628206,2461.100486465093
627.0,551.6125649772265,884.2871754593524,2469.0267831559936
628.0,553.0238024920467,886.8169689646394,2476.971239939391
629.0,554.4368233890654,889.3513633666915,2484.933890988152
630.0,555.8516293166466,891.890365663399,2492.9147705392397
631.0,557.2682219263872,894.4339828626398,2500.9139128931097
632.0,558.6866028731273,896.9822219822479,2508.9313524142267
633.0,560.1067738150185,899.5350900500558,2516.967123530173
634.0,561.5287364134019,902.0925941038935,2525.021260732288
635.0,562.9524923329028,904.6547411916417,2533.0937985751066
636.0,564.3780432413623,907.2215383712327,2541.184771676318
637.0,565.8053908098781,909.7929927106582,2549.2942147167514
638.0,567.2345367127513,912.3691112880366,2557.4221624400707
639.0,568.665482627541,914.9499011915526,2565.568649652932
640.0,570.0982302350185,917.5353695195697,2573.73371122459
641.0,571.5327812191583,920.1255233805679,2581.91738208687
642.0,572.969137267158,922.720369893244,2590.1196972341386
643.0,574.4073000694397,925.3199161864092,2598.3406917228917
644.0,575.847271319593,927.9241693991597,2606.58040067193
645.0,577.2890527144484,930.5331366807438,2614.838859262087
646.0,578.7326459540249,933.1468251907246,2623.1161027361977
647.0,580.1780527415153,935.7652420988517,2631.4121663985793
648.0,581.6252747833164,938.388394585163,2639.7270856154987
649.0,583.0743137890154,941.0162898400318,2648.0608958145745
650.0,584.5251714713711,943.6489350640636,2656.413632484849
651.0,585.9778495463383,946.2863374682279,2664.7853311764466
652.0,587.4323497330167,948.9285042738295,2673.176027500673
653.0,588.8886737537105,951.5754427124937,2681.5857571297297
654.0,590.3468233338509,954.2271600262035,2690.014555796632
655.0,591.8068002020772,956.8836634673675,2698.4624592949262
656.0,593.2686060901701,959.5449602987337,2706.9295034788083
657.0,594.732242733043,962.2110577934275,2715.415724262639
658.0,596.1977118688164,964.88196323507,2723.9211576209914
659.0,597.665015238704,967.5576839176399,2732.4458395885467
660.0,599.1341545871132,970.2382271455824,2740.9898062598054
661.0,600.6051316615735,972.9236002337907,2749.55309378905
662.0,602.0779482127596,975.6138105075747,2758.135738390043
663.0,603.5526059944456,978.3088653028025,2766.737776336099
664.0,605.0291067636311,981.0087719657347,2775.3592439596077
665.0,606.5074522803692,983.7135378531849,2784.0001776522113
666.0,607.9876443078505,986.4231703324215,2792.660613864539
